data_center,tier,array_name,controller_name,array_port_name,switch_name,switch_port
LS4,Tier 1g,LS4P9104,CL4,CL4-B,,
LS4,Tier 1g,LS4P9104,CL4,CL4-C,,
LS4,Tier 1g,LS4P9104,CL4,CL4-D,,
LS4,Tier 1g,LS4P9104,CL4,CL4-E,,
LS4,Tier 1g,LS4P9104,CL4,CL4-F,,
LS4,Tier 1g,LS4P9104,CL4,CL4-G,,
LS4,Tier 1g,LS4P9104,CL4,CL4-H,,
LS4,Tier 1g,LS4P9104,CL5,CL5-A,,
LS4,Tier 1g,LS4P9104,CL5,CL5-B,,
LS4,Tier 1g,LS4P9104,CL5,CL5-C,,
LS4,Tier 1g,LS4P9104,CL5,CL5-D,,
LS4,Tier 1g,LS4P9104,CL5,CL5-E,,
LS4,Tier 1g,LS4P9104,CL5,CL5-F,,
LS4,Tier 1g,LS4P9104,CL5,CL5-G,,
LS4,Tier 1g,LS4P9104,CL5,CL5-H,,
LS4,Tier 1g,LS4P9104,CL6,CL6-A,,
LS4,Tier 1g,LS4P9104,CL6,CL6-B,,
LS4,Tier 1g,LS4P9104,CL6,CL6-C,,
LS4,Tier 1g,LS4P9104,CL6,CL6-D,,
LS4,Tier 1g,LS4P9104,CL6,CL6-E,,
LS4,Tier 1g,LS4P9104,CL6,CL6-F,,
LS4,Tier 1g,LS4P9104,CL6,CL6-G,,
LS4,Tier 1g,LS4P9104,CL6,CL6-H,,
LS4,Tier 1g,LS4P9104,CL7,CL7-A,,
LS4,Tier 1g,LS4P9104,CL7,CL7-B,,
LS4,Tier 1g,LS4P9104,CL7,CL7-C,,
LS4,Tier 1g,LS4P9104,CL7,CL7-D,,
LS4,Tier 1g,LS4P9104,CL7,CL7-E,,
LS4,Tier 1g,LS4P9104,CL7,CL7-F,,
LS4,Tier 1g,LS4P9104,CL7,CL7-G,,
LS4,Tier 1g,LS4P9104,CL7,CL7-H,LS4R53,fc12/27
LS4,Tier 1g,LS4P9104,CL8,CL8-A,,
LS4,Tier 1g,LS4P9104,CL8,CL8-B,,
LS4,Tier 1g,LS4P9104,CL8,CL8-C,,
LS4,Tier 1g,LS4P9104,CL8,CL8-D,,
LS4,Tier 1g,LS4P9104,CL8,CL8-E,,
LS4,Tier 1g,LS4P9104,CL8,CL8-F,,
LS4,Tier 1g,LS4P9104,CL8,CL8-G,,
LS4,Tier 1g,LS4P9104,CL8,CL8-H,LS4B53,fc12/27
LS4,Tier 2g,LS4PT210,CL1,CL1-A,LS4R52,fc1/47
LS4,Tier 2g,LS4PT210,CL1,CL1-B,LS5R60,fc2/20
LS4,Tier 2g,LS4PT210,CL1,CL1-C,LS5R61,fc1/20
LS4,Tier 2g,LS4PT210,CL1,CL1-D,LS4R54,fc7/2
LS4,Tier 2g,LS4PT210,CL1,CL1-E,LS4R54,fc8/2
LS4,Tier 2g,LS4PT210,CL1,CL1-F,LS4R50,fc7/34
LS4,Tier 2g,LS4PT210,CL1,CL1-G,LS3R36,fc2/25
LS4,Tier 2g,LS4PT210,CL1,CL1-H,LS2R27,fc8/0
LS4,Tier 2g,LS4PT210,CL2,CL2-A,LS4B52,fc1/47
LS4,Tier 2g,LS4PT210,CL2,CL2-B,LS5B60,fc2/20
LS4,Tier 2g,LS4PT210,CL2,CL2-C,LS5B61,fc1/20
LS4,Tier 2g,LS4PT210,CL2,CL2-D,LS4B54,fc7/2
LS4,Tier 2g,LS4PT210,CL2,CL2-E,LS4B54,fc8/2
LS4,Tier 2g,LS4PT210,CL2,CL2-F,LS4B50,fc7/34
LS4,Tier 2g,LS4PT210,CL2,CL2-G,LS3B36,fc2/25
LS4,Tier 2g,LS4PT210,CL2,CL2-H,LS2B27,fc8/0
LS4,Tier 2g,LS4PT210,CL3,CL3-A,LS4R52,fc1/24
LS4,Tier 2g,LS4PT210,CL3,CL3-B,LS2R28,fc12/11
LS4,Tier 2g,LS4PT210,CL3,CL3-C,LS2R28,fc12/13
LS4,Tier 2g,LS4PT210,CL3,CL3-D,LS5R61,fc2/3
LS4,Tier 2g,LS4PT210,CL3,CL3-E,LS5R61,fc2/37
LS4,Tier 2g,LS4PT210,CL3,CL3-F,LS4R53,fc1/14
LS4,Tier 2g,LS4PT210,CL3,CL3-G,LS4R53,fc2/14
LS4,Tier 2g,LS4PT210,CL3,CL3-H,LS3R35,fc8/4
LS4,Tier 2g,LS4PT210,CL4,CL4-A,LS4B52,fc1/24
LS4,Tier 2g,LS4PT210,CL4,CL4-B,LS2B28,fc12/11
LS4,Tier 2g,LS4PT210,CL4,CL4-C,LS2B28,fc12/13
LS4,Tier 2g,LS4PT210,CL4,CL4-D,LS5B61,fc2/3
LS4,Tier 2g,LS4PT210,CL4,CL4-E,LS5B61,fc2/37
LS4,Tier 2g,LS4PT210,CL4,CL4-F,LS4B53,fc2/14
LS4,Tier 2g,LS4PT210,CL4,CL4-G,LS4B53,fc1/14
LS4,Tier 2g,LS4PT210,CL4,CL4-H,LS3B35,fc8/4
LS4,Tier 2g,LS4PT210,CL5,CL5-A,LS3R35,fc8/5
LS4,Tier 2g,LS4PT210,CL5,CL5-B,LS5R62,fc7/15
LS4,Tier 2g,LS4PT210,CL5,CL5-C,,
LS4,Tier 2g,LS4PT210,CL5,CL5-D,,
LS4,Tier 2g,LS4PT210,CL5,CL5-E,,
LS4,Tier 2g,LS4PT210,CL5,CL5-F,,
LS4,Tier 2g,LS4PT210,CL5,CL5-G,,
LS4,Tier 2g,LS4PT210,CL5,CL5-H,,
LS4,Tier 2g,LS4PT210,CL6,CL6-A,LS3B35,fc8/5
LS4,Tier 2g,LS4PT210,CL6,CL6-B,LS5B62,fc7/15
LS4,Tier 2g,LS4PT210,CL6,CL6-C,,
LS4,Tier 2g,LS4PT210,CL6,CL6-D,,
LS4,Tier 2g,LS4PT210,CL6,CL6-E,,
LS4,Tier 2g,LS4PT210,CL6,CL6-F,,
LS4,Tier 2g,LS4PT210,CL6,CL6-G,,
LS4,Tier 2g,LS4PT210,CL6,CL6-H,,
LS4,Tier 2g,LS4PT210,CL7,CL7-A,,
LS4,Tier 2g,LS4PT210,CL7,CL7-B,,
LS4,Tier 2g,LS4PT210,CL7,CL7-C,,
LS4,Tier 2g,LS4PT210,CL7,CL7-D,,
LS4,Tier 2g,LS4PT210,CL7,CL7-E,,
LS4,Tier 2g,LS4PT210,CL7,CL7-F,,
LS4,Tier 2g,LS4PT210,CL7,CL7-G,,
LS4,Tier 2g,LS4PT210,CL7,CL7-H,,
LS4,Tier 2g,LS4PT210,CL8,CL8-A,,
LS4,Tier 2g,LS4PT210,CL8,CL8-B,,
LS4,Tier 2g,LS4PT210,CL8,CL8-C,,
LS4,Tier 2g,LS4PT210,CL8,CL8-D,,
LS4,Tier 2g,LS4PT210,CL8,CL8-E,,
LS4,Tier 2g,LS4PT210,CL8,CL8-F,,
LS4,Tier 2g,LS4PT210,CL8,CL8-G,,
LS4,Tier 2g,LS4PT210,CL8,CL8-H,,
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-A,LS5R61,fc7/22
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-B,LS5R61,fc8/22
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-C,LS4R54,fc7/17
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-D,LS4R54,fc8/17
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-E,LS4R54,fc8/18
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-F,LS3R35,fc8/9
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-G,LS5R62,fc7/4
LS4,Tier 4db,LS4P9SVC003,CL1,CL1-H,,
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-A,LS5B61,fc7/22
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-B,LS5B61,fc8/22
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-C,LS4B54,fc7/17
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-D,LS4B54,fc8/17
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-E,LS4B54,fc8/18
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-F,LS3B35,fc8/9
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-G,LS5B62,fc7/4
LS4,Tier 4db,LS4P9SVC003,CL2,CL2-H,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-A,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-B,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-C,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-D,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-E,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-F,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-G,,
LS4,Tier 4db,LS4P9SVC003,CL3,CL3-H,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-A,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-B,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-C,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-D,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-E,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-F,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-G,,
LS4,Tier 4db,LS4P9SVC003,CL4,CL4-H,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-A,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-B,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-C,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-D,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-E,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-F,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-G,,
LS4,Tier 4db,LS4P9SVC003,CL5,CL5-H,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-A,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-B,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-C,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-D,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-E,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-F,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-G,,
LS4,Tier 4db,LS4P9SVC003,CL6,CL6-H,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-A,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-B,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-C,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-D,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-E,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-F,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-G,,
LS4,Tier 4db,LS4P9SVC003,CL7,CL7-H,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-A,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-B,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-C,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-D,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-E,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-F,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-G,,
LS4,Tier 4db,LS4P9SVC003,CL8,CL8-H,,
LS5,Tier Lab,LS5ABLP901,CL1,CL1-A,LS5R61,fc8/25
LS5,Tier Lab,LS5ABLP901,CL1,CL1-B,LS5R61,fc7/25
LS5,Tier Lab,LS5ABLP901,CL1,CL1-C,LS5R61,fc7/28
LS5,Tier Lab,LS5ABLP901,CL1,CL1-D,LS5R61,fc8/32
LS5,Tier Lab,LS5ABLP901,CL2,CL2-A,LS5B61,fc8/25
LS5,Tier Lab,LS5ABLP901,CL2,CL2-B,LS5B61,fc7/25
LS5,Tier Lab,LS5ABLP901,CL2,CL2-C,LS5B61,fc7/28
LS5,Tier Lab,LS5ABLP901,CL2,CL2-D,LS5B61,fc8/32
LS5,Tier Lab,LS5ABLP901,CL3,CL3-A,LS5R61,fc1/43
LS5,Tier Lab,LS5ABLP901,CL3,CL3-B,LS5R61,fc2/43
LS5,Tier Lab,LS5ABLP901,CL3,CL3-C,LS5R62,fc1/47
LS5,Tier Lab,LS5ABLP901,CL3,CL3-D,LS5R62,fc2/47
LS5,Tier Lab,LS5ABLP901,CL4,CL4-A,LS5B61,fc1/43
LS5,Tier Lab,LS5ABLP901,CL4,CL4-B,LS5B61,fc2/43
LS5,Tier Lab,LS5ABLP901,CL4,CL4-C,LS5B62,fc1/47
LS5,Tier Lab,LS5ABLP901,CL4,CL4-D,LS5B62,fc2/47
LS5,Tier Lab,LS5ABLP901,CL5,CL5-A,LS5R62,fc1/11
LS5,Tier Lab,LS5ABLP901,CL5,CL5-B,LS5R62,fc2/10
LS5,Tier Lab,LS5ABLP901,CL5,CL5-C,LS5R62,fc2/11
LS5,Tier Lab,LS5ABLP901,CL5,CL5-D,LS5R62,fc7/10
LS5,Tier Lab,LS5ABLP901,CL6,CL6-A,LS5B62,fc1/11
LS5,Tier Lab,LS5ABLP901,CL6,CL6-B,LS5B62,fc2/10
LS5,Tier Lab,LS5ABLP901,CL6,CL6-C,LS5B62,fc2/11
LS5,Tier Lab,LS5ABLP901,CL6,CL6-D,LS5B62,fc7/10
LS5,Tier Lab,LS5ABLP901,CL7,CL7-A,LS5R62,fc8/10
LS5,Tier Lab,LS5ABLP901,CL7,CL7-B,LS5R62,fc2/20
LS5,Tier Lab,LS5ABLP901,CL7,CL7-C,LS5R62,fc2/21
LS5,Tier Lab,LS5ABLP901,CL7,CL7-D,,
LS5,Tier Lab,LS5ABLP901,CL8,CL8-A,LS5B62,fc8/10
LS5,Tier Lab,LS5ABLP901,CL8,CL8-B,LS5B62,fc2/20
LS5,Tier Lab,LS5ABLP901,CL8,CL8-C,LS5B62,fc2/21
LS5,Tier Lab,LS5ABLP901,CL8,CL8-D,,
LS5,Tier 1d,LS5P955,CL1,CL1-A,LS2R28,fc2/0
LS5,Tier 1d,LS5P955,CL1,CL1-B,LS5R60,fc9/12
LS5,Tier 1d,LS5P955,CL1,CL1-C,LS5R60,fc3/38
LS5,Tier 1d,LS5P955,CL1,CL1-D,LS5R60,fc1/12
LS5,Tier 1d,LS5P955,CL1,CL1-E,LS5R62,fc1/16
LS5,Tier 1d,LS5P955,CL1,CL1-F,LS5R62,fc2/16
LS5,Tier 1d,LS5P955,CL1,CL1-G,,
LS5,Tier 1d,LS5P955,CL1,CL1-H,,
LS5,Tier 1d,LS5P955,CL2,CL2-A,LS2B28,fc2/0
LS5,Tier 1d,LS5P955,CL2,CL2-B,LS5B60,fc9/12
LS5,Tier 1d,LS5P955,CL2,CL2-C,LS5B60,fc3/38
LS5,Tier 1d,LS5P955,CL2,CL2-D,LS5B60,fc1/12
LS5,Tier 1d,LS5P955,CL2,CL2-E,LS5B62,fc1/16
LS5,Tier 1d,LS5P955,CL2,CL2-F,LS5B62,fc2/16
LS5,Tier 1d,LS5P955,CL2,CL2-G,,
LS5,Tier 1d,LS5P955,CL2,CL2-H,,
LS5,Tier 1d,LS5P955,CL3,CL3-A,,
LS5,Tier 1d,LS5P955,CL3,CL3-B,,
LS5,Tier 1d,LS5P955,CL3,CL3-C,,
LS5,Tier 1d,LS5P955,CL3,CL3-D,,
LS5,Tier 1d,LS5P955,CL3,CL3-E,,
LS5,Tier 1d,LS5P955,CL3,CL3-F,,
LS5,Tier 1d,LS5P955,CL3,CL3-G,,
LS5,Tier 1d,LS5P955,CL3,CL3-H,,
LS5,Tier 1d,LS5P955,CL4,CL4-A,,
LS5,Tier 1d,LS5P955,CL4,CL4-B,,
LS5,Tier 1d,LS5P955,CL4,CL4-C,,
LS5,Tier 1d,LS5P955,CL4,CL4-D,,
LS5,Tier 1d,LS5P955,CL4,CL4-E,,
LS5,Tier 1d,LS5P955,CL4,CL4-F,,
LS5,Tier 1d,LS5P955,CL4,CL4-G,,
LS5,Tier 1d,LS5P955,CL4,CL4-H,,
LS5,Tier 1d,LS5P955,CL5,CL5-A,,
LS5,Tier 1d,LS5P955,CL5,CL5-B,,
LS5,Tier 1d,LS5P955,CL5,CL5-C,,
LS5,Tier 1d,LS5P955,CL5,CL5-D,,
LS5,Tier 1d,LS5P955,CL5,CL5-E,,
LS5,Tier 1d,LS5P955,CL5,CL5-F,,
LS5,Tier 1d,LS5P955,CL5,CL5-G,,
LS5,Tier 1d,LS5P955,CL5,CL5-H,,
LS5,Tier 1d,LS5P955,CL6,CL6-A,,
LS5,Tier 1d,LS5P955,CL6,CL6-B,,
LS5,Tier 1d,LS5P955,CL6,CL6-C,,
LS5,Tier 1d,LS5P955,CL6,CL6-D,,
LS5,Tier 1d,LS5P955,CL6,CL6-E,,
LS5,Tier 1d,LS5P955,CL6,CL6-F,,
LS5,Tier 1d,LS5P955,CL6,CL6-G,,
LS5,Tier 1d,LS5P955,CL6,CL6-H,,
LS5,Tier 1d,LS5P955,CL7,CL7-A,,
LS5,Tier 1d,LS5P955,CL7,CL7-B,,
LS5,Tier 1d,LS5P955,CL7,CL7-C,,
LS5,Tier 1d,LS5P955,CL7,CL7-D,,
LS5,Tier 1d,LS5P955,CL7,CL7-E,,
LS5,Tier 1d,LS5P955,CL7,CL7-F,,
LS5,Tier 1d,LS5P955,CL7,CL7-G,,
LS5,Tier 1d,LS5P955,CL7,CL7-H,,
LS5,Tier 1d,LS5P955,CL8,CL8-A,,
LS5,Tier 1d,LS5P955,CL8,CL8-B,,
LS5,Tier 1d,LS5P955,CL8,CL8-C,,
LS5,Tier 1d,LS5P955,CL8,CL8-D,,
LS5,Tier 1d,LS5P955,CL8,CL8-E,,
LS5,Tier 1d,LS5P955,CL8,CL8-F,,
LS5,Tier 1d,LS5P955,CL8,CL8-G,,
LS5,Tier 1d,LS5P955,CL8,CL8-H,,
LS5,Tier 2g,LS5P9T216,CL1,CL1-A,LS2R27,fc1/29
LS5,Tier 2g,LS5P9T216,CL1,CL1-B,LS2R27,fc2/29
LS5,Tier 2g,LS5P9T216,CL1,CL1-C,LS2R27,fc7/29
LS5,Tier 2g,LS5P9T216,CL1,CL1-D,LS2R28,fc2/37
LS5,Tier 2g,LS5P9T216,CL1,CL1-E,LS2R28,fc9/37
LS5,Tier 2g,LS5P9T216,CL1,CL1-F,LS4R52,fc7/19
LS5,Tier 2g,LS5P9T216,CL1,CL1-G,LS4R53,fc9/24
LS5,Tier 2g,LS5P9T216,CL1,CL1-H,LS4R53,fc10/24
LS5,Tier 2g,LS5P9T216,CL2,CL2-A,LS2B27,fc1/29
LS5,Tier 2g,LS5P9T216,CL2,CL2-B,LS2B27,fc2/29
LS5,Tier 2g,LS5P9T216,CL2,CL2-C,LS2B27,fc7/29
LS5,Tier 2g,LS5P9T216,CL2,CL2-D,LS2B28,fc2/37
LS5,Tier 2g,LS5P9T216,CL2,CL2-E,LS2B28,fc9/37
LS5,Tier 2g,LS5P9T216,CL2,CL2-F,LS4B52,fc7/19
LS5,Tier 2g,LS5P9T216,CL2,CL2-G,LS4B53,fc9/24
LS5,Tier 2g,LS5P9T216,CL2,CL2-H,LS4B53,fc10/24
LS5,Tier 2g,LS5P9T216,CL3,CL3-A,LS4R54,fc7/11
LS5,Tier 2g,LS5P9T216,CL3,CL3-B,LS4R54,fc8/11
LS5,Tier 2g,LS5P9T216,CL3,CL3-C,LS5R60,fc1/22
LS5,Tier 2g,LS5P9T216,CL3,CL3-D,LS5R60,fc3/22
LS5,Tier 2g,LS5P9T216,CL3,CL3-E,LS5R61,fc7/31
LS5,Tier 2g,LS5P9T216,CL3,CL3-F,LS5R61,fc7/32
LS5,Tier 2g,LS5P9T216,CL3,CL3-G,LS4R50,fc1/18
LS5,Tier 2g,LS5P9T216,CL3,CL3-H,LS4R51,fc8/17
LS5,Tier 2g,LS5P9T216,CL4,CL4-A,LS4B54,fc7/11
LS5,Tier 2g,LS5P9T216,CL4,CL4-B,LS4B54,fc8/11
LS5,Tier 2g,LS5P9T216,CL4,CL4-C,LS5B60,fc1/22
LS5,Tier 2g,LS5P9T216,CL4,CL4-D,LS5B60,fc3/22
LS5,Tier 2g,LS5P9T216,CL4,CL4-E,LS5B61,fc7/31
LS5,Tier 2g,LS5P9T216,CL4,CL4-F,LS5B61,fc7/32
LS5,Tier 2g,LS5P9T216,CL4,CL4-G,LS4B50,fc1/18
LS5,Tier 2g,LS5P9T216,CL4,CL4-H,LS4B51,fc8/17
LS5,Tier 2g,LS5P9T216,CL5,CL5-A,LS5R62,fc7/0
LS5,Tier 2g,LS5P9T216,CL5,CL5-B,LS5R62,fc7/1
LS5,Tier 2g,LS5P9T216,CL5,CL5-C,LS5R62,fc8/0
LS5,Tier 2g,LS5P9T216,CL5,CL5-D,,
LS5,Tier 2g,LS5P9T216,CL5,CL5-E,,
LS5,Tier 2g,LS5P9T216,CL5,CL5-F,,
LS5,Tier 2g,LS5P9T216,CL5,CL5-G,,
LS5,Tier 2g,LS5P9T216,CL5,CL5-H,,
LS5,Tier 2g,LS5P9T216,CL6,CL6-A,LS5B62,fc7/0
LS5,Tier 2g,LS5P9T216,CL6,CL6-B,LS5B62,fc7/1
LS5,Tier 2g,LS5P9T216,CL6,CL6-C,LS5B62,fc8/0
LS5,Tier 2g,LS5P9T216,CL6,CL6-D,,
LS5,Tier 2g,LS5P9T216,CL6,CL6-E,,
LS5,Tier 2g,LS5P9T216,CL6,CL6-F,,
LS5,Tier 2g,LS5P9T216,CL6,CL6-G,,
LS5,Tier 2g,LS5P9T216,CL6,CL6-H,,
LS5,Tier 2g,LS5P9T216,CL7,CL7-A,,
LS5,Tier 2g,LS5P9T216,CL7,CL7-B,,
LS5,Tier 2g,LS5P9T216,CL7,CL7-C,,
LS5,Tier 2g,LS5P9T216,CL7,CL7-D,,
LS5,Tier 2g,LS5P9T216,CL7,CL7-E,LS5R60,fc4/10
LS5,Tier 2g,LS5P9T216,CL7,CL7-F,,
LS5,Tier 2g,LS5P9T216,CL7,CL7-G,,
LS5,Tier 2g,LS5P9T216,CL7,CL7-H,LS5R61,fc8/31
LS5,Tier 2g,LS5P9T216,CL8,CL8-A,,
LS5,Tier 2g,LS5P9T216,CL8,CL8-B,,
LS5,Tier 2g,LS5P9T216,CL8,CL8-C,,
LS5,Tier 2g,LS5P9T216,CL8,CL8-D,,
LS5,Tier 2g,LS5P9T216,CL8,CL8-E,LS5B60,fc4/10
LS5,Tier 2g,LS5P9T216,CL8,CL8-F,,
LS5,Tier 2g,LS5P9T216,CL8,CL8-G,,
LS5,Tier 2g,LS5P9T216,CL8,CL8-H,LS5B61,fc8/31
LS5,Tier 2g,LS5P9T217,CL1,CL1-A,LS6R90,fc2/0
LS5,Tier 2g,LS5P9T217,CL1,CL1-B,LS6R90,fc2/1
LS5,Tier 2g,LS5P9T217,CL1,CL1-C,LS2R27,fc7/30
LS5,Tier 2g,LS5P9T217,CL1,CL1-D,LS2R27,fc8/30
LS5,Tier 2g,LS5P9T217,CL1,CL1-E,LS2R28,fc3/18
LS5,Tier 2g,LS5P9T217,CL1,CL1-F,LS2R28,fc4/18
LS5,Tier 2g,LS5P9T217,CL1,CL1-G,LS3R34,fc1/11
LS5,Tier 2g,LS5P9T217,CL1,CL1-H,LS3R35,fc8/7
LS5,Tier 2g,LS5P9T217,CL2,CL2-A,LS6B90,fc2/0
LS5,Tier 2g,LS5P9T217,CL2,CL2-B,LS6B90,fc2/1
LS5,Tier 2g,LS5P9T217,CL2,CL2-C,LS2B27,fc7/30
LS5,Tier 2g,LS5P9T217,CL2,CL2-D,LS2B27,fc8/30
LS5,Tier 2g,LS5P9T217,CL2,CL2-E,LS2B28,fc3/18
LS5,Tier 2g,LS5P9T217,CL2,CL2-F,LS2B28,fc4/18
LS5,Tier 2g,LS5P9T217,CL2,CL2-G,LS3B34,fc1/11
LS5,Tier 2g,LS5P9T217,CL2,CL2-H,LS3B35,fc8/7
LS5,Tier 2g,LS5P9T217,CL3,CL3-A,LS3R35,fc8/8
LS5,Tier 2g,LS5P9T217,CL3,CL3-B,,
LS5,Tier 2g,LS5P9T217,CL3,CL3-C,,
LS5,Tier 2g,LS5P9T217,CL3,CL3-D,LS3R38,fc1/7
LS5,Tier 2g,LS5P9T217,CL3,CL3-E,LS3R38,fc8/2
LS5,Tier 2g,LS5P9T217,CL3,CL3-F,LS4R52,fc8/23
LS5,Tier 2g,LS5P9T217,CL3,CL3-G,LS4R53,fc11/35
LS5,Tier 2g,LS5P9T217,CL3,CL3-H,LS4R53,fc12/35
LS5,Tier 2g,LS5P9T217,CL4,CL4-A,LS3B35,fc8/8
LS5,Tier 2g,LS5P9T217,CL4,CL4-B,,
LS5,Tier 2g,LS5P9T217,CL4,CL4-C,,
LS5,Tier 2g,LS5P9T217,CL4,CL4-D,LS3B38,fc1/7
LS5,Tier 2g,LS5P9T217,CL4,CL4-E,LS3B38,fc8/2
LS5,Tier 2g,LS5P9T217,CL4,CL4-F,LS4B52,fc8/23
LS5,Tier 2g,LS5P9T217,CL4,CL4-G,LS4B53,fc11/35
LS5,Tier 2g,LS5P9T217,CL4,CL4-H,LS4B53,fc12/35
LS5,Tier 2g,LS5P9T217,CL5,CL5-A,,
LS5,Tier 2g,LS5P9T217,CL5,CL5-B,LS4R54,fc8/13
LS5,Tier 2g,LS5P9T217,CL5,CL5-C,LS5R60,fc1/16
LS5,Tier 2g,LS5P9T217,CL5,CL5-D,LS5R60,fc9/16
LS5,Tier 2g,LS5P9T217,CL5,CL5-E,LS5R61,fc7/37
LS5,Tier 2g,LS5P9T217,CL5,CL5-F,LS5R61,fc8/37
LS5,Tier 2g,LS5P9T217,CL5,CL5-G,LS5R62,fc7/6
LS5,Tier 2g,LS5P9T217,CL5,CL5-H,LS5R62,fc8/6
LS5,Tier 2g,LS5P9T217,CL6,CL6-A,LS4B54,fc7/13
LS5,Tier 2g,LS5P9T217,CL6,CL6-B,LS4B54,fc8/13
LS5,Tier 2g,LS5P9T217,CL6,CL6-C,LS5B60,fc1/16
LS5,Tier 2g,LS5P9T217,CL6,CL6-D,LS5B60,fc9/16
LS5,Tier 2g,LS5P9T217,CL6,CL6-E,LS5B61,fc7/37
LS5,Tier 2g,LS5P9T217,CL6,CL6-F,LS5B61,fc8/37
LS5,Tier 2g,LS5P9T217,CL6,CL6-G,LS5B62,fc7/6
LS5,Tier 2g,LS5P9T217,CL6,CL6-H,LS5B62,fc8/6
LS5,Tier 2g,LS5P9T217,CL7,CL7-A,,
LS5,Tier 2g,LS5P9T217,CL7,CL7-B,,
LS5,Tier 2g,LS5P9T217,CL7,CL7-C,,
LS5,Tier 2g,LS5P9T217,CL7,CL7-D,,
LS5,Tier 2g,LS5P9T217,CL7,CL7-E,,
LS5,Tier 2g,LS5P9T217,CL7,CL7-F,,
LS5,Tier 2g,LS5P9T217,CL7,CL7-G,,
LS5,Tier 2g,LS5P9T217,CL7,CL7-H,LS3R34,fc9/11
LS5,Tier 2g,LS5P9T217,CL8,CL8-A,,
LS5,Tier 2g,LS5P9T217,CL8,CL8-B,,
LS5,Tier 2g,LS5P9T217,CL8,CL8-C,,
LS5,Tier 2g,LS5P9T217,CL8,CL8-D,,
LS5,Tier 2g,LS5P9T217,CL8,CL8-E,,
LS5,Tier 2g,LS5P9T217,CL8,CL8-F,,
LS5,Tier 2g,LS5P9T217,CL8,CL8-G,,
LS5,Tier 2g,LS5P9T217,CL8,CL8-H,LS3B34,fc9/11
LS5,Tier 3g,LS5PT328,CL1,CL1-A,LS5R61,fc1/3
LS5,Tier 3g,LS5PT328,CL1,CL1-B,LS5R61,fc1/4
